time_ms,frame_time_ms,source_fps,latency_ms,new_frame,video_w,video_h,bitrate_mbps,total_frames,dropped_frames,audio_queue,audio_underruns
157007.489,1.046,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157024.050,0.939,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157041.869,2.091,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157057.587,1.141,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157074.207,1.093,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157090.558,0.776,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157107.590,1.140,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157123.754,0.637,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157140.604,0.789,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157157.462,0.980,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157174.898,1.748,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157190.970,1.154,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157207.630,1.146,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157224.631,1.480,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157240.907,1.088,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157257.477,0.991,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157273.821,0.659,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157290.968,1.140,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157307.827,1.331,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157324.997,1.833,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157341.580,1.748,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157359.124,2.624,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157374.255,1.089,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157390.806,0.972,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157407.633,1.132,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157426.355,3.187,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157441.826,1.990,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157458.384,1.881,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157475.322,2.151,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157490.786,0.949,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157507.835,1.330,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157524.227,1.054,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157541.540,1.700,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157557.482,0.975,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157574.230,1.056,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157590.736,0.894,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157608.226,1.718,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157624.105,0.929,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157640.619,0.775,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157657.358,0.847,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157674.478,1.299,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157690.668,0.822,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157707.206,0.694,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157724.973,1.751,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157741.469,1.580,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157759.840,3.284,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157775.547,2.323,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157792.261,2.369,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157808.884,2.325,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157824.475,1.249,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157841.559,1.665,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157858.121,1.559,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157874.522,1.294,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157891.157,1.261,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157907.177,0.615,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157925.236,2.006,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157941.919,2.022,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157957.738,1.173,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157974.726,1.494,4.6,0.000,0,498,1080,0.01,2344,0,0,0
157991.351,1.452,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158008.204,1.637,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158024.686,1.452,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158041.701,1.800,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158057.489,0.921,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158074.797,1.562,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158092.112,2.209,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158107.228,0.658,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158124.983,1.746,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158142.378,2.473,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158158.190,1.618,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158176.272,3.023,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158190.796,0.880,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158208.266,1.683,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158224.062,0.812,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158242.181,2.263,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158258.945,2.360,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158275.190,1.938,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158291.809,1.890,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158308.883,2.297,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158324.818,1.564,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158342.163,2.243,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158357.428,0.840,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158374.883,1.628,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158391.361,1.439,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158407.423,0.834,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158424.778,1.521,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158441.150,1.226,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158457.402,0.811,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158474.093,0.835,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158492.299,2.373,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158507.548,0.955,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158527.954,2.990,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158543.567,1.852,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158559.977,1.595,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158577.226,2.140,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158592.486,0.733,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158609.753,1.333,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158627.540,2.452,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158643.929,2.174,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158659.211,0.788,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158677.216,2.126,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158693.555,1.798,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158710.214,1.789,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158725.878,0.785,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158742.741,0.980,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158759.712,1.283,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158776.509,1.413,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158793.150,1.387,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158809.856,1.426,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158826.258,1.161,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158842.930,1.165,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158860.031,1.599,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158876.204,1.104,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158894.799,3.032,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158911.471,3.036,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158926.970,1.857,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158944.089,2.309,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158960.759,2.312,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158976.269,1.153,4.6,0.000,0,498,1080,0.01,2344,0,0,0
158993.136,1.353,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159010.575,2.104,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159025.919,0.781,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159043.024,1.218,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159059.530,1.057,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159078.094,2.953,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159093.013,1.205,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159110.823,2.348,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159126.622,1.433,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159143.164,1.308,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159159.745,1.220,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159176.785,1.481,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159193.709,1.737,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159209.992,1.353,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159226.703,1.397,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159243.820,1.846,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159259.379,0.738,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159276.742,1.434,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159293.819,1.844,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159310.140,1.498,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159327.696,2.387,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159343.493,1.517,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159360.728,2.085,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159376.736,1.426,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159393.667,1.690,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159410.280,1.636,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159426.416,1.103,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159443.884,1.904,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159459.714,1.068,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159476.474,1.160,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159493.751,1.771,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159510.422,1.774,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159527.715,2.400,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159543.407,1.424,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159559.736,1.086,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159576.972,1.364,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159593.507,1.150,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159611.660,2.632,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159627.373,1.677,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159644.970,2.606,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159660.728,1.696,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159676.875,1.176,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159693.485,1.119,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159710.617,1.583,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159726.946,1.245,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159743.812,1.444,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159760.248,1.212,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159777.885,2.182,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159794.227,1.858,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159810.021,0.927,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159827.045,1.284,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159843.985,1.557,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159860.837,1.741,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159877.032,1.268,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159893.790,1.336,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159911.763,2.642,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159927.378,1.590,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159944.530,2.075,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159960.528,1.405,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159977.567,1.777,4.6,0.000,0,498,1080,0.01,2344,0,0,0
159993.758,1.300,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160011.492,2.367,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160029.618,3.826,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160045.657,3.197,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160060.690,1.563,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160077.963,2.037,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160107.622,15.028,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160110.014,0.753,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160127.824,1.895,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160146.808,1.813,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160162.835,1.173,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160179.307,0.977,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160196.329,1.331,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160213.449,1.783,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160230.279,1.804,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160246.303,1.161,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160262.861,1.052,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160279.857,1.381,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160296.427,1.283,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160312.551,0.740,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160330.210,1.731,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160346.528,1.381,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160363.513,1.699,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160379.578,1.097,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160396.486,1.337,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160413.419,1.509,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160431.555,2.009,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160447.560,1.347,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160463.998,1.117,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160480.649,1.100,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160497.454,1.238,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160514.954,2.070,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160530.975,1.424,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160547.484,1.264,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160564.449,1.561,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160583.435,2.068,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160599.621,1.586,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160616.011,1.308,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160632.541,1.171,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160649.434,1.397,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160665.943,1.239,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160683.119,1.748,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160699.493,1.455,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160716.137,1.432,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160732.938,1.561,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160749.979,1.934,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160766.423,1.710,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160782.634,1.254,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160800.155,2.108,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160816.003,1.288,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160832.691,1.309,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160849.006,0.956,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160865.951,1.235,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160882.342,0.958,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160899.292,1.241,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160915.953,1.234,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160932.603,1.217,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160949.508,1.455,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160965.743,1.023,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160982.388,1.001,4.6,0.000,0,498,1080,0.01,2344,0,0,0
160999.026,0.972,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161015.628,0.906,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161032.362,0.974,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161049.758,1.702,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161066.129,1.405,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161083.455,2.063,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161099.165,1.106,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161115.720,0.992,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161133.001,1.606,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161149.769,1.707,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161166.687,1.958,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161182.477,1.081,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161199.072,1.008,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161216.274,1.544,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161232.634,1.236,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161251.266,3.201,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161265.586,0.854,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161282.962,1.562,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161299.239,1.171,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161315.586,0.851,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161332.744,1.342,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161349.090,1.021,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161366.603,1.867,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161382.790,1.387,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161399.522,1.452,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161415.850,1.112,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161432.521,1.116,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161449.582,1.510,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161469.969,2.029,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161486.589,1.980,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161502.755,1.479,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161520.077,2.134,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161535.969,1.358,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161552.966,1.686,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161571.256,3.309,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161587.121,2.505,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161604.521,3.236,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161620.459,2.372,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161636.502,1.443,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161654.232,1.886,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161669.891,0.878,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161687.129,1.449,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161704.108,1.760,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161721.699,2.685,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161737.096,1.414,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161755.465,3.116,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161770.666,1.648,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161787.471,1.786,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161803.369,1.016,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161820.084,1.065,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161837.001,1.314,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161854.268,1.892,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161870.533,1.490,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161888.041,2.330,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161903.774,1.396,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161920.647,1.602,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161938.911,3.198,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161955.008,2.628,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161970.583,1.536,4.6,0.000,0,498,1080,0.01,2344,0,0,0
161990.743,1.542,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162006.952,1.082,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162024.087,1.550,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162040.677,1.473,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162057.294,1.423,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162073.991,1.452,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162090.695,1.488,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162107.281,1.407,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162126.690,3.499,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162141.345,1.485,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162157.919,1.392,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162174.676,1.481,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162192.557,2.695,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162208.823,2.295,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162225.117,1.920,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162241.094,1.230,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162258.537,2.005,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162274.551,1.352,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162291.549,1.507,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162308.183,1.462,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162325.161,1.773,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162341.441,1.385,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162358.279,1.556,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162375.237,1.846,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162390.932,0.875,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162409.378,2.653,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162424.417,1.024,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162441.065,1.005,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162457.708,0.981,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162474.417,1.022,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162490.960,0.898,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162507.583,0.854,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162525.111,1.714,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162542.851,2.787,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162557.945,1.214,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162575.230,1.832,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162591.396,1.330,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162608.143,1.411,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162624.828,1.429,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162641.539,1.470,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162657.628,0.893,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162674.571,1.168,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162691.316,1.240,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162708.250,1.508,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162724.940,1.530,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162741.576,1.498,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162758.212,1.468,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162774.897,1.485,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162791.371,1.291,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162807.644,0.897,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162825.186,1.722,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162841.175,1.041,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162857.996,1.169,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162875.056,1.562,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162891.247,1.085,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162907.708,0.880,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162925.146,1.651,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162941.061,0.898,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162958.258,1.428,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162974.438,0.941,4.6,0.000,0,498,1080,0.01,2344,0,0,0
162991.903,1.739,4.6,0.000,0,498,1080,0.01,2344,0,0,0
163008.740,1.909,4.6,0.000,0,498,1080,0.01,2344,0,0,0
163024.866,1.367,4.6,0.000,0,498,1080,0.01,2344,0,0,0
163041.417,1.251,4.6,0.000,0,498,1080,0.01,2344,0,0,0
163058.481,1.647,4.6,0.000,0,498,1080,0.01,2344,0,0,0
163074.673,1.172,4.6,0.000,0,498,1080,0.01,2344,0,0,0
163091.614,1.445,4.6,0.000,0,498,1080,0.01,2344,0,0,0
163107.998,1.162,4.6,0.000,0,498,1080,0.01,2344,0,0,0
163125.679,2.177,4.6,0.000,0,498,1080,0.01,2344,0,0,0
163141.549,1.378,4.6,0.000,0,498,1080,0.01,2344,0,0,0
163158.038,1.199,4.6,0.000,0,498,1080,0.01,2344,0,0,0
163174.936,1.430,4.6,0.000,0,498,1080,0.01,2344,0,0,0
163191.225,1.052,4.6,0.000,0,498,1080,0.01,2344,0,0,0
163208.298,1.456,4.6,0.000,0,498,1080,0.01,2344,0,0,0
163224.428,0.918,4.6,0.000,0,498,1080,0.01,2344,0,0,0
163241.609,1.431,4.6,0.000,0,498,1080,0.01,2344,0,0,0
163259.057,2.212,4.6,0.000,0,498,1080,0.01,2344,0,0,0
163274.631,1.119,4.6,0.000,0,498,1080,0.01,2344,0,0,0
